ra,dec,fov,width,height,hips,output,format
2.3814234557,-9.9868814434,0.2,500,500,SDSS,sdss_750.png,png
2.3863074624,-1.2061167309,0.2,500,500,SDSS,sdss_751.png,png
2.3871120376,14.2896317514,0.2,500,500,SDSS,sdss_752.png,png
2.3890692098,-1.0857891221,0.2,500,500,SDSS,sdss_753.png,png
2.3957809095,15.608313278,0.2,500,500,SDSS,sdss_754.png,png
2.3959117086,14.7418517742,0.2,500,500,SDSS,sdss_755.png,png
2.4011828614,-0.4661649605,0.2,500,500,SDSS,sdss_756.png,png
2.4017052393,0.8860443908,0.2,500,500,SDSS,sdss_757.png,png
2.4046523705,0.3484594866,0.2,500,500,SDSS,sdss_758.png,png
2.4133498877,-0.232652098,0.2,500,500,SDSS,sdss_759.png,png
2.4147206333,-0.540207905,0.2,500,500,SDSS,sdss_760.png,png
2.4176667408,-10.4174262542,0.2,500,500,SDSS,sdss_761.png,png
2.4181849545,-1.2502290069,0.2,500,500,SDSS,sdss_762.png,png
2.4215136939,-0.5312332688,0.2,500,500,SDSS,sdss_763.png,png
2.4309289077,16.0227200713,0.2,500,500,SDSS,sdss_764.png,png
2.4359073902,14.1157502041,0.2,500,500,SDSS,sdss_765.png,png
2.4409301687,15.5718894297,0.2,500,500,SDSS,sdss_766.png,png
2.443264643,-11.0595848044,0.2,500,500,SDSS,sdss_767.png,png
2.4557154329,-0.6841863556,0.2,500,500,SDSS,sdss_768.png,png
2.4601689641,-0.9177792812,0.2,500,500,SDSS,sdss_769.png,png
2.4606418489,-0.9019067819,0.2,500,500,SDSS,sdss_770.png,png
2.4646318625,15.6317194473,0.2,500,500,SDSS,sdss_771.png,png
2.4685528796,-1.149945877,0.2,500,500,SDSS,sdss_772.png,png
2.4699223905,-0.4465835253,0.2,500,500,SDSS,sdss_773.png,png
2.4706016297,-9.4048181152,0.2,500,500,SDSS,sdss_774.png,png
2.4729749219,-9.9026959744,0.2,500,500,SDSS,sdss_775.png,png
2.4810897623,14.1725806105,0.2,500,500,SDSS,sdss_776.png,png
2.4865428039,15.0861695,0.2,500,500,SDSS,sdss_777.png,png
2.4898185602,0.1005558565,0.2,500,500,SDSS,sdss_778.png,png
2.4907988201,15.6458353869,0.2,500,500,SDSS,sdss_779.png,png
2.4930333778,-1.1501629895,0.2,500,500,SDSS,sdss_780.png,png
2.4950897094,-10.1579374795,0.2,500,500,SDSS,sdss_781.png,png
2.4994475689,-10.1950612661,0.2,500,500,SDSS,sdss_782.png,png
2.4996774676,0.3468333521,0.2,500,500,SDSS,sdss_783.png,png
2.5007626473,-0.8097278047,0.2,500,500,SDSS,sdss_784.png,png
2.509458124,-0.6349490353,0.2,500,500,SDSS,sdss_785.png,png
2.5124666358,-2.4012420208,0.2,500,500,SDSS,sdss_786.png,png
2.5149400049,14.3092008125,0.2,500,500,SDSS,sdss_787.png,png
2.518344198,-1.6105195166,0.2,500,500,SDSS,sdss_788.png,png
2.5229607687,-1.0944135689,0.2,500,500,SDSS,sdss_789.png,png
2.5230217282,0.6735118768,0.2,500,500,SDSS,sdss_790.png,png
2.5255510709,-9.23903799,0.2,500,500,SDSS,sdss_791.png,png
2.5275679475,-0.4360458654,0.2,500,500,SDSS,sdss_792.png,png
2.5301003913,0.3284858217,0.2,500,500,SDSS,sdss_793.png,png
2.5337932851,-10.5344392853,0.2,500,500,SDSS,sdss_794.png,png
2.5392868964,0.3689285473,0.2,500,500,SDSS,sdss_795.png,png
2.5456675741,0.0049097999,0.2,500,500,SDSS,sdss_796.png,png
2.5464211436,-10.2279297247,0.2,500,500,SDSS,sdss_797.png,png
2.5484069128,14.885517723,0.2,500,500,SDSS,sdss_798.png,png
2.5521609459,-10.1162723989,0.2,500,500,SDSS,sdss_799.png,png
2.5529419461,0.4939965819,0.2,500,500,SDSS,sdss_800.png,png
2.5576199703,-0.5406918972,0.2,500,500,SDSS,sdss_801.png,png
2.5584758719,-9.4779012566,0.2,500,500,SDSS,sdss_802.png,png
2.5592822317,-10.1459818916,0.2,500,500,SDSS,sdss_803.png,png
2.5641053803,-0.6969521201,0.2,500,500,SDSS,sdss_804.png,png
2.5669495621,-0.730563705,0.2,500,500,SDSS,sdss_805.png,png
2.5759679512,0.2064689096,0.2,500,500,SDSS,sdss_806.png,png
2.6021994876,0.9225401981,0.2,500,500,SDSS,sdss_807.png,png
2.6057625558,0.961398809,0.2,500,500,SDSS,sdss_808.png,png
2.6062142705,14.2897307706,0.2,500,500,SDSS,sdss_809.png,png
2.6064775075,0.9721349269,0.2,500,500,SDSS,sdss_810.png,png
2.606911119,-11.037066868,0.2,500,500,SDSS,sdss_811.png,png
2.6203894749,1.0503506699,0.2,500,500,SDSS,sdss_812.png,png
2.6207731239,-0.7700111657,0.2,500,500,SDSS,sdss_813.png,png
2.6211971385,-0.3194746104,0.2,500,500,SDSS,sdss_814.png,png
2.6258372809,-9.7594061723,0.2,500,500,SDSS,sdss_815.png,png
2.6311383127,-0.0429115353,0.2,500,500,SDSS,sdss_816.png,png
2.6348750648,3.3617755365,0.2,500,500,SDSS,sdss_817.png,png
2.6389610822,14.5733660043,0.2,500,500,SDSS,sdss_818.png,png
2.6397464895,14.4073394129,0.2,500,500,SDSS,sdss_819.png,png
2.6468125949,14.3992622808,0.2,500,500,SDSS,sdss_820.png,png
2.6498013407,15.0486069764,0.2,500,500,SDSS,sdss_821.png,png
2.6592971362,-0.9247072293,0.2,500,500,SDSS,sdss_822.png,png
2.6599604263,-0.9017482721,0.2,500,500,SDSS,sdss_823.png,png
2.6639357969,-0.0528888272,0.2,500,500,SDSS,sdss_824.png,png
2.6641221871,-0.2285497254,0.2,500,500,SDSS,sdss_825.png,png
2.6677848513,15.0830380824,0.2,500,500,SDSS,sdss_826.png,png
2.678338676,14.7111470998,0.2,500,500,SDSS,sdss_827.png,png
2.6853906308,-0.7365783879,0.2,500,500,SDSS,sdss_828.png,png
2.6897495637,-0.1277864884,0.2,500,500,SDSS,sdss_829.png,png
2.6943905694,-0.8923972039,0.2,500,500,SDSS,sdss_830.png,png
2.6962178115,-0.1447973443,0.2,500,500,SDSS,sdss_831.png,png
2.6962225935,-11.164761263,0.2,500,500,SDSS,sdss_832.png,png
2.6995636976,14.8503670137,0.2,500,500,SDSS,sdss_833.png,png
2.7041475311,-0.7325976586,0.2,500,500,SDSS,sdss_834.png,png
2.7071097792,-11.1369505779,0.2,500,500,SDSS,sdss_835.png,png
2.7100018907,-9.492118034,0.2,500,500,SDSS,sdss_836.png,png
2.7163928843,-0.368448207,0.2,500,500,SDSS,sdss_837.png,png
2.7171028448,-0.6700589243,0.2,500,500,SDSS,sdss_838.png,png
2.7193173919,-10.0051014363,0.2,500,500,SDSS,sdss_839.png,png
2.7193998441,15.5907277786,0.2,500,500,SDSS,sdss_840.png,png
2.722458126,-10.0607157953,0.2,500,500,SDSS,sdss_841.png,png
2.723818771,-11.1228747063,0.2,500,500,SDSS,sdss_842.png,png
2.7274935979,13.7815040294,0.2,500,500,SDSS,sdss_843.png,png
2.728770678,15.0722814327,0.2,500,500,SDSS,sdss_844.png,png
2.7311726914,14.3918120917,0.2,500,500,SDSS,sdss_845.png,png
2.7345037454,14.7018566668,0.2,500,500,SDSS,sdss_846.png,png
2.7431075906,-1.2063517308,0.2,500,500,SDSS,sdss_847.png,png
2.7506586662,-9.6245160174,0.2,500,500,SDSS,sdss_848.png,png
2.7507289357,0.3092610572,0.2,500,500,SDSS,sdss_849.png,png
2.7512768835,14.9003031354,0.2,500,500,SDSS,sdss_850.png,png
2.7520584063,-9.4827305709,0.2,500,500,SDSS,sdss_851.png,png
2.7551860468,-0.1625628344,0.2,500,500,SDSS,sdss_852.png,png
2.7583349291,-1.2351423988,0.2,500,500,SDSS,sdss_853.png,png
2.7631176031,15.1754633879,0.2,500,500,SDSS,sdss_854.png,png
2.7637193471,-9.6511764204,0.2,500,500,SDSS,sdss_855.png,png
2.7650743423,-10.0374000378,0.2,500,500,SDSS,sdss_856.png,png
2.7670516468,14.9089682701,0.2,500,500,SDSS,sdss_857.png,png
2.7678744169,-0.9919597573,0.2,500,500,SDSS,sdss_858.png,png
2.7700523271,-0.7461873404,0.2,500,500,SDSS,sdss_859.png,png
2.7733014659,0.7916150482,0.2,500,500,SDSS,sdss_860.png,png
2.7793948377,-1.9074938764,0.2,500,500,SDSS,sdss_861.png,png
2.7796550016,0.4302103124,0.2,500,500,SDSS,sdss_862.png,png
2.7866941923,2.5274930859,0.2,500,500,SDSS,sdss_863.png,png
2.7874070544,0.5740329716,0.2,500,500,SDSS,sdss_864.png,png
2.7874906875,0.6462550965,0.2,500,500,SDSS,sdss_865.png,png
2.7891441356,-1.1432808537,0.2,500,500,SDSS,sdss_866.png,png
2.7911732575,-9.9960670879,0.2,500,500,SDSS,sdss_867.png,png
2.7968884032,0.2572853245,0.2,500,500,SDSS,sdss_868.png,png
2.7977968984,-0.2034538593,0.2,500,500,SDSS,sdss_869.png,png
2.8021861889,0.6514610911,0.2,500,500,SDSS,sdss_870.png,png
2.804748695,14.2816076633,0.2,500,500,SDSS,sdss_871.png,png
2.8099040076,-11.0330555041,0.2,500,500,SDSS,sdss_872.png,png
2.8117959477,-10.2584550333,0.2,500,500,SDSS,sdss_873.png,png
2.818533329,-10.0241242184,0.2,500,500,SDSS,sdss_874.png,png
2.8194978963,0.4897181456,0.2,500,500,SDSS,sdss_875.png,png
2.8266171464,-1.2429363193,0.2,500,500,SDSS,sdss_876.png,png
2.8301940896,-1.2162447427,0.2,500,500,SDSS,sdss_877.png,png
2.8326698907,-9.6612718313,0.2,500,500,SDSS,sdss_878.png,png
2.8327427166,14.3388664719,0.2,500,500,SDSS,sdss_879.png,png
2.8371529337,1.1823521469,0.2,500,500,SDSS,sdss_880.png,png
2.8423368156,1.011769035,0.2,500,500,SDSS,sdss_881.png,png
2.8427534362,-1.2541369503,0.2,500,500,SDSS,sdss_882.png,png
2.8431888372,-10.7206468124,0.2,500,500,SDSS,sdss_883.png,png
2.8458636351,-1.0736983992,0.2,500,500,SDSS,sdss_884.png,png
2.84644278,0.1901170892,0.2,500,500,SDSS,sdss_885.png,png
2.8495934592,-11.2004706399,0.2,500,500,SDSS,sdss_886.png,png
2.8601524494,13.7545758594,0.2,500,500,SDSS,sdss_887.png,png
2.8622716695,15.8915864351,0.2,500,500,SDSS,sdss_888.png,png
2.8632805092,2.2549892739,0.2,500,500,SDSS,sdss_889.png,png
2.8704784427,-9.4995240427,0.2,500,500,SDSS,sdss_890.png,png
2.8717443061,-0.6243295372,0.2,500,500,SDSS,sdss_891.png,png
2.8736963121,16.0460392253,0.2,500,500,SDSS,sdss_892.png,png
2.8742251888,-9.9612021566,0.2,500,500,SDSS,sdss_893.png,png
2.8768564316,-1.1567667976,0.2,500,500,SDSS,sdss_894.png,png
2.8771992283,-10.5551477937,0.2,500,500,SDSS,sdss_895.png,png
2.878896777,-0.7315696971,0.2,500,500,SDSS,sdss_896.png,png
2.8800049281,-10.0438657748,0.2,500,500,SDSS,sdss_897.png,png
2.8806040693,-1.2399421434,0.2,500,500,SDSS,sdss_898.png,png
2.892609686,-10.980435778,0.2,500,500,SDSS,sdss_899.png,png
2.9004306777,-11.1289138278,0.2,500,500,SDSS,sdss_900.png,png
2.9006294086,13.8050537308,0.2,500,500,SDSS,sdss_901.png,png
2.9070304599,-0.4921242262,0.2,500,500,SDSS,sdss_902.png,png
2.9078702864,14.4071722376,0.2,500,500,SDSS,sdss_903.png,png
2.9121282447,-10.5916429197,0.2,500,500,SDSS,sdss_904.png,png
2.9125480999,1.6308969403,0.2,500,500,SDSS,sdss_905.png,png
2.9165731769,-0.4739423255,0.2,500,500,SDSS,sdss_906.png,png
2.9165994552,-2.1734349956,0.2,500,500,SDSS,sdss_907.png,png
2.9186839155,-10.8820355172,0.2,500,500,SDSS,sdss_908.png,png
2.9215780969,-9.6712643668,0.2,500,500,SDSS,sdss_909.png,png
2.9227630937,-1.1604207031,0.2,500,500,SDSS,sdss_910.png,png
2.9299425398,14.4670089996,0.2,500,500,SDSS,sdss_911.png,png
2.9319938062,0.5229103174,0.2,500,500,SDSS,sdss_912.png,png
2.9336535982,0.5236849879,0.2,500,500,SDSS,sdss_913.png,png
2.9367190824,14.5371371554,0.2,500,500,SDSS,sdss_914.png,png
2.9435535055,-9.9837204721,0.2,500,500,SDSS,sdss_915.png,png
2.9457367882,14.8061546218,0.2,500,500,SDSS,sdss_916.png,png
2.9498539228,0.8347140082,0.2,500,500,SDSS,sdss_917.png,png
2.9560353135,-0.0317779723,0.2,500,500,SDSS,sdss_918.png,png
2.9566737126,-0.1323380849,0.2,500,500,SDSS,sdss_919.png,png
2.9648940091,-0.820143123,0.2,500,500,SDSS,sdss_920.png,png
2.9662514301,-0.3264870145,0.2,500,500,SDSS,sdss_921.png,png
2.9694784108,14.7159343493,0.2,500,500,SDSS,sdss_922.png,png
2.9723008683,14.8784541815,0.2,500,500,SDSS,sdss_923.png,png
2.9745131288,14.923336134,0.2,500,500,SDSS,sdss_924.png,png
2.9768453176,-10.9022993982,0.2,500,500,SDSS,sdss_925.png,png
2.9781604267,-0.1373348418,0.2,500,500,SDSS,sdss_926.png,png
2.9782309115,0.2061897178,0.2,500,500,SDSS,sdss_927.png,png
2.9907855416,0.7922935611,0.2,500,500,SDSS,sdss_928.png,png
2.9974331693,0.3709008992,0.2,500,500,SDSS,sdss_929.png,png
3.0112224988,-1.2652496459,0.2,500,500,SDSS,sdss_930.png,png
3.0125050893,-1.0072218681,0.2,500,500,SDSS,sdss_931.png,png
3.0144783173,1.9321582349,0.2,500,500,SDSS,sdss_932.png,png
3.0163859591,1.1053612694,0.2,500,500,SDSS,sdss_933.png,png
3.016514235,-10.0927512711,0.2,500,500,SDSS,sdss_934.png,png
3.0206324181,0.3062120498,0.2,500,500,SDSS,sdss_935.png,png
3.0253798964,-0.4152071299,0.2,500,500,SDSS,sdss_936.png,png
3.0261103656,16.026923152,0.2,500,500,SDSS,sdss_937.png,png
3.0265688574,-11.137470706,0.2,500,500,SDSS,sdss_938.png,png
3.0307531857,-11.2013208742,0.2,500,500,SDSS,sdss_939.png,png
3.0359652168,-0.24441168,0.2,500,500,SDSS,sdss_940.png,png
3.0392103656,-9.302416262,0.2,500,500,SDSS,sdss_941.png,png
3.0401419182,0.1512683446,0.2,500,500,SDSS,sdss_942.png,png
3.0477423258,1.2690233923,0.2,500,500,SDSS,sdss_943.png,png
3.0484515977,-10.9281301375,0.2,500,500,SDSS,sdss_944.png,png
3.0516302612,1.0368348981,0.2,500,500,SDSS,sdss_945.png,png
3.0517268081,-11.0029077869,0.2,500,500,SDSS,sdss_946.png,png
3.058981051,1.045094394,0.2,500,500,SDSS,sdss_947.png,png
3.0600488534,-1.0075794902,0.2,500,500,SDSS,sdss_948.png,png
3.0601585427,-0.7098688494,0.2,500,500,SDSS,sdss_949.png,png
3.0617387718,0.3763173727,0.2,500,500,SDSS,sdss_950.png,png
3.0635442404,-0.9803779085,0.2,500,500,SDSS,sdss_951.png,png
3.0672417712,15.0186492379,0.2,500,500,SDSS,sdss_952.png,png
3.0680743851,-1.1689858564,0.2,500,500,SDSS,sdss_953.png,png
3.0742865324,-0.1029676492,0.2,500,500,SDSS,sdss_954.png,png
3.0787179931,-0.0133467701,0.2,500,500,SDSS,sdss_955.png,png
3.0843982788,-0.3997676801,0.2,500,500,SDSS,sdss_956.png,png
3.0917731306,16.2422747214,0.2,500,500,SDSS,sdss_957.png,png
3.0984556211,-9.6747245633,0.2,500,500,SDSS,sdss_958.png,png
3.104914563,0.2158963256,0.2,500,500,SDSS,sdss_959.png,png
3.1050008419,0.398790004,0.2,500,500,SDSS,sdss_960.png,png
3.1067307175,-2.3999348652,0.2,500,500,SDSS,sdss_961.png,png
3.1090947726,14.7640267941,0.2,500,500,SDSS,sdss_962.png,png
3.1117789738,-0.8054020756,0.2,500,500,SDSS,sdss_963.png,png
3.1144166366,15.1012697323,0.2,500,500,SDSS,sdss_964.png,png
3.1189020389,14.1777447628,0.2,500,500,SDSS,sdss_965.png,png
3.1205978704,1.3919527476,0.2,500,500,SDSS,sdss_966.png,png
3.1299983624,0.1222196122,0.2,500,500,SDSS,sdss_967.png,png
3.1338410315,0.127104069,0.2,500,500,SDSS,sdss_968.png,png
3.1396010008,2.1143112111,0.2,500,500,SDSS,sdss_969.png,png
3.1404409114,-0.0484672897,0.2,500,500,SDSS,sdss_970.png,png
3.1435892356,0.0497844573,0.2,500,500,SDSS,sdss_971.png,png
3.1478511355,0.2316985999,0.2,500,500,SDSS,sdss_972.png,png
3.1482380651,-0.8025768425,0.2,500,500,SDSS,sdss_973.png,png
3.1583643661,-0.134410938,0.2,500,500,SDSS,sdss_974.png,png
3.1585005244,0.8304166046,0.2,500,500,SDSS,sdss_975.png,png
3.158680114,15.7624430559,0.2,500,500,SDSS,sdss_976.png,png
3.1666530419,-9.2338113126,0.2,500,500,SDSS,sdss_977.png,png
3.1669325765,-0.036225032,0.2,500,500,SDSS,sdss_978.png,png
3.1691207882,1.2195050066,0.2,500,500,SDSS,sdss_979.png,png
3.174095661,0.3019381195,0.2,500,500,SDSS,sdss_980.png,png
3.1749607249,-11.1410545326,0.2,500,500,SDSS,sdss_981.png,png
3.1761856114,0.673379156,0.2,500,500,SDSS,sdss_982.png,png
3.1788528003,1.0729190659,0.2,500,500,SDSS,sdss_983.png,png
3.1809517583,15.1236797968,0.2,500,500,SDSS,sdss_984.png,png
3.1815335635,14.409561237,0.2,500,500,SDSS,sdss_985.png,png
3.1823556852,-0.0280856308,0.2,500,500,SDSS,sdss_986.png,png
3.1843506148,-9.8850364744,0.2,500,500,SDSS,sdss_987.png,png
3.1849850047,-10.0967315697,0.2,500,500,SDSS,sdss_988.png,png
3.1852348077,14.457394359,0.2,500,500,SDSS,sdss_989.png,png
3.1904082854,0.6659887893,0.2,500,500,SDSS,sdss_990.png,png
3.1921727968,0.7911185297,0.2,500,500,SDSS,sdss_991.png,png
3.1944429447,2.8748074352,0.2,500,500,SDSS,sdss_992.png,png
3.1969186022,15.7493257955,0.2,500,500,SDSS,sdss_993.png,png
3.1982990754,0.522913787,0.2,500,500,SDSS,sdss_994.png,png
3.1994059198,1.2040152134,0.2,500,500,SDSS,sdss_995.png,png
3.2018520116,-10.1412458367,0.2,500,500,SDSS,sdss_996.png,png
3.202117833,0.7501762793,0.2,500,500,SDSS,sdss_997.png,png
3.2043776193,13.9165945486,0.2,500,500,SDSS,sdss_998.png,png
3.2053559476,-10.0479270428,0.2,500,500,SDSS,sdss_999.png,png
3.2087969926,15.5873404982,0.2,500,500,SDSS,sdss_1000.png,png
